  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\III
 _kaltes_Nahwaermenetz\III_kaltes_Nahwaermenetz.dck                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:44
 TIME                                   ,Strom_Quartier                          ,Netzstrom                               ,sum_PV_Bestand                          ,COP_SB                                  ,COP_FVR                                 ,COP_TV                                  ,COP_SPS_W                               ,COP_SpS_S_TWW                           ,Strom_WP_Winter                         ,Q_WP_Winter                             ,Strom_WP_Sommer                         ,Q_WP_Sommer                             ,Strom_el_Nacherhitzung_SpS              ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,Strom_Quartier                          ,
  +7.5000000000000000E+00,  +1.3838654423093891E+01,  +1.3838654423093891E+01,  +0.0000000000000000E+00,  +2.8983242014920978E+00,  +2.9469313417618008E+00,  +2.8516568130727000E+00,  +2.9469313417618008E+00,  +2.7984600000000004E+00,  +1.0905020381289644E+01,  +3.2136346344173674E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +7.7500000000000000E+00,  +1.3937019153957543E+01,  +1.3937019153957543E+01,  +0.0000000000000000E+00,  +2.8983242014920978E+00,  +2.9469313417618008E+00,  +2.8516568130727000E+00,  +2.9469313417618008E+00,  +2.7984600000000004E+00,  +1.0892761714227833E+01,  +3.2100220894000998E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.0000000000000000E+00,  +1.3937955776054228E+01,  +1.3937955776054228E+01,  +0.0000000000000000E+00,  +2.9066156266983332E+00,  +2.9553312198178237E+00,  +2.8598478914544843E+00,  +2.9553312198178237E+00,  +2.7984600000000004E+00,  +1.0830552884981582E+01,  +3.2007871068874067E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.2500000000000000E+00,  +1.3946145240205265E+01,  +1.3946145240205265E+01,  +0.0000000000000000E+00,  +2.9191790680060725E+00,  +2.9680583514494723E+00,  +2.8722599054785438E+00,  +2.9680583514494723E+00,  +2.7984600000000004E+00,  +1.0773091520722025E+01,  +3.1975164259008501E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.5000000000000000E+00,  +1.4042604050469869E+01,  +1.4042604050469869E+01,  +0.0000000000000000E+00,  +2.9319033329424915E+00,  +2.9809476281242526E+00,  +2.8848315397358313E+00,  +2.9809476281242526E+00,  +2.7984600000000004E+00,  +1.0753633331237522E+01,  +3.2056017772470398E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +8.7500000000000000E+00,  +1.4117971766857799E+01,  +1.4100187680807496E+01,  +1.7784086050303311E-02,  +2.9440704931525987E+00,  +2.9932718454418841E+00,  +2.8968534470235547E+00,  +2.9932718454418841E+00,  +2.7984600000000004E+00,  +1.0707396098342368E+01,  +3.2050147279162488E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0000000000000000E+00,  +1.4914715555878750E+01,  +1.4783402811296451E+01,  +1.3131274458229841E-01,  +2.9549301327380815E+00,  +3.0042710632513927E+00,  +2.9075840135755926E+00,  +3.0042710632513927E+00,  +2.7984600000000004E+00,  +1.1419715503046699E+01,  +3.4307920836366520E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2500000000000000E+00,  +1.5329579926959388E+01,  +1.4779236093846523E+01,  +5.5034383311286617E-01,  +2.9651732622097646E+00,  +3.0146453291217976E+00,  +2.9177058872852077E+00,  +3.0146453291217976E+00,  +2.7984600000000004E+00,  +1.1767528378045073E+01,  +3.5474924460181782E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5000000000000000E+00,  +1.5090877443061878E+01,  +1.4273647105567134E+01,  +8.1723033749474372E-01,  +2.9755211858087636E+00,  +3.0251252189905280E+00,  +2.9279318001487238E+00,  +3.0251252189905280E+00,  +2.7984600000000004E+00,  +1.1413923371171533E+01,  +3.4528547437756387E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +3.5417314865305416E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7500000000000000E+00,  +1.5335858886118316E+01,  +1.4262096300036204E+01,  +1.0737625860821134E+00,  +2.9859756528612058E+00,  +3.0357124889118152E+00,  +2.9382634955543137E+00,  +3.0357124889118152E+00,  +2.7984600000000004E+00,  +1.1503466102751766E+01,  +3.4921215713897261E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1076457836381182E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0000000000000000E+01,  +1.5213042076692378E+01,  +1.3896290473816357E+01,  +1.3167516028760220E+00,  +2.9965384535979376E+00,  +3.0464089358578765E+00,  +2.9487027577901812E+00,  +3.0464089358578765E+00,  +2.7984600000000004E+00,  +1.1340820146395961E+01,  +3.4548775833937690E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.6072333828600698E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0250000000000000E+01,  +1.4964264642572582E+01,  +1.2746167605765912E+01,  +2.2180970368066690E+00,  +3.0072114203928013E+00,  +3.0572163989537651E+00,  +2.9592514132862617E+00,  +3.0572163989537651E+00,  +2.7984600000000004E+00,  +1.1065014086916079E+01,  +3.3828142521174257E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +7.9879134010987118E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0500000000000000E+01,  +1.4861361790222379E+01,  +1.2343551091522711E+01,  +2.5178106986996678E+00,  +3.0179964290471624E+00,  +3.0681367607581977E+00,  +2.9699113319024231E+00,  +3.0681367607581977E+00,  +2.7984600000000004E+00,  +1.0865226182695219E+01,  +3.3335999865079664E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0363364240045081E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0750000000000000E+01,  +1.4731215036506637E+01,  +1.1941866805807088E+01,  +2.7893482306995483E+00,  +3.0300714077868136E+00,  +3.0803626228537033E+00,  +2.9818468803135256E+00,  +3.0803626228537033E+00,  +2.7984600000000004E+00,  +1.0661275949419284E+01,  +3.2840595946520295E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +8.6267164761712478E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1000000000000000E+01,  +1.4619536183798184E+01,  +1.1588672866307508E+01,  +3.0308633174906756E+00,  +3.0446701479113525E+00,  +3.0951428489258026E+00,  +2.9962779323748832E+00,  +3.0951428489258026E+00,  +2.7984600000000004E+00,  +1.0503768168887849E+01,  +3.2510662934707696E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.0288466994975725E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1250000000000000E+01,  +1.4466127222591210E+01,  +1.1290858969720878E+01,  +3.1752682528703313E+00,  +3.0606842916708445E+00,  +3.1113548964139475E+00,  +3.0121092504826503E+00,  +3.1113548964139475E+00,  +2.7984600000000004E+00,  +1.0352351082822738E+01,  +3.2209838230936754E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.4648536102782677E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1500000000000000E+01,  +1.4460674620147843E+01,  +1.1111884558445494E+01,  +3.3487900617023487E+00,  +3.0769470510008015E+00,  +3.1278173750451086E+00,  +3.0281875363263770E+00,  +3.1278173750451086E+00,  +2.7984600000000004E+00,  +1.0330217974041263E+01,  +3.2311035267209540E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4853379748256068E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1750000000000000E+01,  +1.4251090188352658E+01,  +1.0762926393650542E+01,  +3.4881637947021162E+00,  +3.0930479918833922E+00,  +3.1441147996654597E+00,  +3.0441070228912657E+00,  +3.1441147996654597E+00,  +2.7984600000000004E+00,  +1.0188542465677617E+01,  +3.2033947153357012E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5495089910854265E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2000000000000000E+01,  +1.3971906234039029E+01,  +1.0379394070980066E+01,  +3.5925121630589620E+00,  +3.1085527557118802E+00,  +3.1598075997277935E+00,  +3.0594381609817276E+00,  +3.1598075997277935E+00,  +2.7984600000000004E+00,  +1.0016228867800757E+01,  +3.1649356097089743E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.6105778327264164E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2250000000000000E+01,  +1.3748104475790676E+01,  +1.0699651639501859E+01,  +3.0484528362888179E+00,  +3.1238587942821945E+00,  +3.1752981381347629E+00,  +3.0745738637966396E+00,  +3.1752981381347629E+00,  +2.7984600000000004E+00,  +9.8884793875638817E+00,  +3.1398870188315573E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.6701773250768270E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2500000000000000E+01,  +1.3262061930010582E+01,  +1.0184910057139813E+01,  +3.0771518728707683E+00,  +3.1393866865388982E+00,  +3.1910120602924699E+00,  +3.0899300340228395E+00,  +3.1910120602924699E+00,  +2.7984600000000004E+00,  +9.5739365515800827E+00,  +3.0550547000566944E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +5.7665181698307977E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2750000000000000E+01,  +1.2905528058136307E+01,  +9.8286736745407683E+00,  +3.0768543835955380E+00,  +3.1529368425412363E+00,  +3.2047236055702069E+00,  +3.1033312417611123E+00,  +3.2047236055702069E+00,  +2.7984600000000004E+00,  +9.3431459689799965E+00,  +2.9942200437078320E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3000000000000000E+01,  +1.2689764669134561E+01,  +9.6421048546601753E+00,  +3.0476598144743865E+00,  +3.1622133513595490E+00,  +3.2141100966509066E+00,  +3.1125062582077652E+00,  +3.2141100966509066E+00,  +2.7984600000000004E+00,  +9.2242533426240652E+00,  +2.9647765802593881E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3250000000000000E+01,  +1.2455977607222344E+01,  +9.1324144724211003E+00,  +3.3235631348012449E+00,  +3.1693362784696588E+00,  +3.2213171971608574E+00,  +3.1195515124290116E+00,  +3.2213171971608574E+00,  +2.7984600000000004E+00,  +9.0951569163875892E+00,  +2.9298385385635854E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3500000000000000E+01,  +1.2272139493970522E+01,  +9.0444899362759976E+00,  +3.2276495576945239E+00,  +3.1765061303031734E+00,  +3.2285715323533561E+00,  +3.1266434109303631E+00,  +3.2285715323533561E+00,  +2.7984600000000004E+00,  +8.9905875852768400E+00,  +2.9026755136954307E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3750000000000000E+01,  +1.2157260467790630E+01,  +9.0550041217656165E+00,  +3.1022563460250128E+00,  +3.1823657752338539E+00,  +3.2345000386958063E+00,  +3.1324395229098232E+00,  +3.2345000386958063E+00,  +2.7984600000000004E+00,  +8.9279219117553339E+00,  +2.8877363769045765E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4000000000000000E+01,  +1.2384083715536049E+01,  +9.4359858396984055E+00,  +2.9480978758376430E+00,  +3.1855340278040969E+00,  +3.2377054557137748E+00,  +3.1355734883615791E+00,  +3.2377054557137748E+00,  +2.7984600000000004E+00,  +9.0678525869030171E+00,  +2.9359035792224162E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1331249928512366E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4250000000000000E+01,  +1.2334147896038647E+01,  +9.2091178152708846E+00,  +3.1250300807677629E+00,  +3.1873488198806439E+00,  +3.2395415146543378E+00,  +3.1373686600360280E+00,  +3.2395415146543378E+00,  +2.7984600000000004E+00,  +9.0110252921016833E+00,  +2.9191590523363637E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1371204636692667E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4500000000000000E+01,  +1.2215866630267753E+01,  +9.3290221126988957E+00,  +2.8868445175688571E+00,  +3.1891666244497605E+00,  +3.2413806056391437E+00,  +3.1391668265233683E+00,  +3.2413806056391437E+00,  +2.7984600000000004E+00,  +8.8956522817705110E+00,  +2.8834194780640527E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.3902569888305227E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4750000000000000E+01,  +1.2610832293790427E+01,  +9.9913749608751949E+00,  +2.6194573329152329E+00,  +3.1918992348350370E+00,  +3.2441451855659382E+00,  +3.1418699430841825E+00,  +3.2441451855659382E+00,  +2.7984600000000004E+00,  +9.0866114093436909E+00,  +2.9478286656730859E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.7895005322689883E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.5000000000000000E+01,  +1.2575450445875969E+01,  +1.0250886469509126E+01,  +2.3245639763668438E+00,  +3.1964687682200035E+00,  +3.2487680995748911E+00,  +3.1463902314335424E+00,  +3.2487680995748911E+00,  +2.7984600000000004E+00,  +8.9817934349730049E+00,  +2.9179763988511482E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1571200298261064E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.5250000000000000E+01,  +1.2475478034668996E+01,  +1.0908879960479315E+01,  +1.5665980741896810E+00,  +3.2019769366836628E+00,  +3.2543404803986933E+00,  +3.1518391664036089E+00,  +3.2543404803986933E+00,  +2.7984600000000004E+00,  +8.8341262290557658E+00,  +2.8749254596168036E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.5500000000000000E+01,  +1.2695905598390521E+01,  +1.1398951396402616E+01,  +1.2969542019879046E+00,  +3.2075128117551364E+00,  +3.2599407450568618E+00,  +3.1573156478006661E+00,  +3.2599407450568618E+00,  +2.7984600000000004E+00,  +8.8852205288078903E+00,  +2.8965292430676520E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.5750000000000000E+01,  +1.3029219372889687E+01,  +1.2017635894702341E+01,  +1.0115834781873465E+00,  +3.2121469616044211E+00,  +3.2646286831163036E+00,  +3.1619001862900258E+00,  +3.2646286831163036E+00,  +2.7984600000000004E+00,  +9.0059912162726263E+00,  +2.9401217244537104E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.6706991082162270E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.6000000000000000E+01,  +1.3188978863018416E+01,  +1.2474833544769812E+01,  +7.1414531824860505E-01,  +3.2149368152699664E+00,  +3.2674508690210615E+00,  +3.1646602195547007E+00,  +3.2674508690210615E+00,  +2.7984600000000004E+00,  +9.0370292695364238E+00,  +2.9528049140115559E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.7044315090292572E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.6250000000000000E+01,  +1.3328624098605935E+01,  +1.3093189833487996E+01,  +2.3543426511793900E-01,  +3.2168008015400735E+00,  +3.2693364370768965E+00,  +3.1665043007829881E+00,  +3.2693364370768965E+00,  +2.7984600000000004E+00,  +9.0838939415786015E+00,  +2.9698305453744990E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.7269316738032880E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.6500000000000000E+01,  +1.3580890063967775E+01,  +1.3516709326131775E+01,  +6.4180737836001103E-02,  +3.2186679343185292E+00,  +3.2712251714697356E+00,  +3.1683515106070823E+00,  +3.2712251714697356E+00,  +2.7984600000000004E+00,  +9.2123727284369838E+00,  +3.0135745558224389E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.3498879574773737E-01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.6750000000000000E+01,  +1.3447417903483398E+01,  +1.3447417903483398E+01,  +0.0000000000000000E+00,  +3.2214748005575276E+00,  +3.2740644806797223E+00,  +3.1711284551504217E+00,  +3.2740644806797223E+00,  +2.7984600000000004E+00,  +9.1027160824656868E+00,  +2.9802879403312975E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.7832198812294353E-02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.7000000000000000E+01,  +1.3352740744074266E+01,  +1.3352740744074266E+01,  +0.0000000000000000E+00,  +3.2261687713349723E+00,  +3.2788126225054208E+00,  +3.1757724666191489E+00,  +3.2788126225054208E+00,  +2.7984600000000004E+00,  +9.0141877613859709E+00,  +2.9555832613666205E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.7250000000000000E+01,  +1.3435370040523917E+01,  +1.3435370040523917E+01,  +0.0000000000000000E+00,  +3.2318273699829114E+00,  +3.2845363840431858E+00,  +3.1813709730180064E+00,  +3.2845363840431858E+00,  +2.7984600000000004E+00,  +9.0236726389635074E+00,  +2.9638581100370629E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.7500000000000000E+01,  +1.3481473069357271E+01,  +1.3481473069357271E+01,  +0.0000000000000000E+00,  +3.2375149187474022E+00,  +3.2902892753536448E+00,  +3.1869982673225823E+00,  +3.2902892753536448E+00,  +2.7984600000000004E+00,  +8.9999933269574175E+00,  +2.9612581521942360E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
